path	translation	split
common_voice_mn_18578888.mp3	He finally came back to his home country after the law of forgiveness.	test
common_voice_mn_18579221.mp3	For this, you will teach two classes for fourth graders.	test
common_voice_mn_18579222.mp3	However, arrangements and regulations for the work has begun.	test
common_voice_mn_18579223.mp3	Please make sure to clarify this problem.	test
common_voice_mn_18579224.mp3	The secret is that one finds the power to become god without changing their body.	test
common_voice_mn_18579225.mp3	Based on this, in the system it has more of a mixed quality than a becoming Chinese.	test
common_voice_mn_18579226.mp3	Their uncle did not come even after the dining was delayed by an hour.	test
common_voice_mn_18579227.mp3	Zagd and you two were conspiring behind me” he said furiously.	test
common_voice_mn_18579228.mp3	Let's make a few copies of the bank statement.	test
common_voice_mn_18579229.mp3	Few sheep were giving a birth on the fluffy and soft snow that covers the whole area	test
common_voice_mn_18579230.mp3	I have never thought of being an actor.	test
common_voice_mn_18579240.mp3	That’s our destiny.	test
common_voice_mn_18579241.mp3	From now on, I will always give you my milk for free.	test
common_voice_mn_18579242.mp3	Nikita didn’t say a word even being scolded by a young boy.	test
common_voice_mn_18579243.mp3	Culture center is filled with young generations.	test
common_voice_mn_18579244.mp3	British tea ceremony was introduced, when Empress Catherine adopted tea as an official drink of the palace.	test
common_voice_mn_18579257.mp3	It is true that all of us fall for something.	test
common_voice_mn_18579259.mp3	I like it somehow.	test
common_voice_mn_18579260.mp3	Then everything will be over.	test
common_voice_mn_18579262.mp3	They fixed their clothes before they enter the home.	test
common_voice_mn_18579264.mp3	Scientists had been arguing over the fact that butterflies and caterpillars to be one animal.	test
common_voice_mn_18579290.mp3	Because they think that they can solve their problems themselves.	test
common_voice_mn_18579291.mp3	From middle of this child will grab edge of hope.	test
common_voice_mn_18579292.mp3	In front of the gate, the cars of his children are parked, shining on the sun.	test
common_voice_mn_18579293.mp3	After all of its evolution phase an implementer company is developed.	test
common_voice_mn_18579295.mp3	Why did you think that way?	test
common_voice_mn_18578634.mp3	The snow melted down by the soft wind, and it showed the warm seasons are coming.	test
common_voice_mn_18578635.mp3	Otherwise, he might be never met with company’s development plan.	test
common_voice_mn_18578636.mp3	However, they are terrible at their classes, and it was unbelievable how they passed their courses.	test
common_voice_mn_18578638.mp3	The recovery will happen when the fractured stones comes out through the external opening of the urethra.	test
common_voice_mn_18578639.mp3	In one way, it’s not necessary to hide from you.	test
common_voice_mn_18578646.mp3	Inflation dropped because of President Ronald Reagan and Congress supported that plan.	test
common_voice_mn_18578647.mp3	Do not make your pretty mind full of this kind of things dear love.	test
common_voice_mn_18578648.mp3	The newspaper place will struggle if they hire someone who has no talent on journalism by hardworking.	test
common_voice_mn_18578649.mp3	If black people start crying with them, we will go insane.	test
common_voice_mn_18578650.mp3	Gansuh already went to bed after Tsermaa had arrived.	test
common_voice_mn_18578673.mp3	Feel like wrapping my hands around his neck.	test
common_voice_mn_18578674.mp3	This day’s new man was me.	test
common_voice_mn_18578676.mp3	I have been doing everything to make you mine all my life.	test
common_voice_mn_18578677.mp3	Before arresting the suspect, they discussed positions.	test
common_voice_mn_18578679.mp3	I have left you to chase after my horse.	test
common_voice_mn_18592553.mp3	I didn’t think of getting rich by selling this grey textures.	test
common_voice_mn_18592554.mp3	What are you trying to tell?	test
common_voice_mn_18592555.mp3	It is common to make a mistake writing a name especially for the Tibet names.	test
common_voice_mn_18592556.mp3	Mary’s child and husband were the most important ones to her.	test
common_voice_mn_18592557.mp3	The only job left was to throw rocks from the roads.	test_covost
common_voice_mn_18592558.mp3	Our soldiers must occupy those two tents.	test
common_voice_mn_18592559.mp3	At that time, the strong rain has started to fall.	test_covost
common_voice_mn_18592560.mp3	With that sword, you can slice through a metal armor like slicing a cloth.	test
common_voice_mn_18592561.mp3	About twenty years ago” “Brave””man, broke the jaws of a lion”” turned it down”.	test
common_voice_mn_18592562.mp3	Once upon a time, there was a worker ant living in the base of a mountain.	test_covost
common_voice_mn_18578906.mp3	The wild black bird which was recognized by the light of a lamp flew away quickly over the head of a child.	test
common_voice_mn_18578907.mp3	I have just had an accident with my horse, no one was harmed.	test
common_voice_mn_18578908.mp3	It’s beautiful to see how the first stars are shining through the window on the roof of the yurt.	test
common_voice_mn_18578909.mp3	How is the life in you home city?	test
common_voice_mn_18578910.mp3	He was smiling and said that he gonna collect some history materials.	test
common_voice_mn_18595423.mp3	For every individual, there is some amount of level to accept alcohol.	test
common_voice_mn_18595424.mp3	But I will still look for it.	test
common_voice_mn_18595425.mp3	When Mongolians slaughter their stock, they skin it without letting any skin attached and butcher it without leaving a drop of blood.	test
common_voice_mn_18595426.mp3	With this order, the Ayurbarbad king had destroyed all of his achievements when he was governing.	test
common_voice_mn_18595427.mp3	Go with light in your sleeves and knife in your pocket when going at night.	test
common_voice_mn_18595438.mp3	It is one of the reasons that make the pregnant women unfriendly.	test
common_voice_mn_18595439.mp3	He starts playing with stone toys on his way instead of bringing the horses.	test
common_voice_mn_18595440.mp3	They said, poor you, you had a chance as well.	test
common_voice_mn_18595441.mp3	Khuvdun Sakhalt felt asleep as soon as he lied down on the ground.	test
common_voice_mn_18595442.mp3	Coffin’s floor was moisturized a lot.	test
common_voice_mn_18595453.mp3	We can’t prove that you two are relatives based on the child’s report.	test
common_voice_mn_18595454.mp3	Fame and honor were also burdening them.	test
common_voice_mn_18595455.mp3	Did you get the main thing about this problem?	test
common_voice_mn_18595456.mp3	I have went into the painter's room not knowing what to do next.	test
common_voice_mn_18595457.mp3	I am searching for my soul mate.	test
common_voice_mn_18595473.mp3	I just realized that I was a fool who was waiting for you to write first.	test
common_voice_mn_18595474.mp3	I have no idea what you are trying to say.	test
common_voice_mn_18595475.mp3	They might be still alive after all of this.	test
common_voice_mn_18595476.mp3	After few days has been passed, the ants did not want to go out for work but they rather rest at home.	test
common_voice_mn_18595477.mp3	Embassy’s level is high.	test
common_voice_mn_18989541.mp3	Gavsum prayer is done for the clear mind, health, and wellness of life.	test
common_voice_mn_18989542.mp3	The new student’s opinion won’t change where we’re going to go.	test
common_voice_mn_18989545.mp3	He said there is nothing to do now.	test
common_voice_mn_18989549.mp3	Ulaanbaatar flour product has a friendly atmosphere, showing that they care for their customers.	test
common_voice_mn_18989553.mp3	We will write a code for the target language and create a well constructed translation.	test_covost
common_voice_mn_18989554.mp3	So I must take a revenge.	test
common_voice_mn_18989555.mp3	The wind was blowing through the whole in his shirt’s right armpit.	test
common_voice_mn_18989560.mp3	But I couldn’t calm down.	test
common_voice_mn_18989576.mp3	Lkhanaa was just back from serving military service and was a cashier at country store a year of disturbance.	test
common_voice_mn_18989579.mp3	The salary of civil service personnel is lower than the employees of business entities is the reason that corruption happens often.	test
common_voice_mn_18989583.mp3	However you have created this impoverishment.	test_covost
common_voice_mn_18989591.mp3	I am having a great time with many friends here at Gobi.	test
common_voice_mn_18989593.mp3	You and this tree are both very young.	test_covost
common_voice_mn_18989623.mp3	You will feel that tears of sadness will turn into tears of happiness.	test
common_voice_mn_18989624.mp3	It was really uncomfortable to hear those words from her mouth.	test_covost
common_voice_mn_18989627.mp3	The task should be explained in clear, interesting, and few words for children to be able to do it.	test_covost
common_voice_mn_18989635.mp3	Parents and kids came out of the red corner of the school as soon as the board meeting finished.	test_covost
common_voice_mn_18989638.mp3	I thought that I graduated school with great mark and went to work to Gobi as a veterinarian.	test
common_voice_mn_18989640.mp3	This time he decided to use only events of minor sections from movie.	test
